'motivo','arruamento','troco','entidade','tipo_de_condicionamento','data_de_início','hora_de_inicio','data_de_fim','hora_de_fim','observacoes','registo_data','coordenada_x','coordenada_y','registo_hora','ultima_modificacao_data','ultima_modificacao_hora','objectid','esriGeometryPoint'
'Outro motivo','Rua da Conceição','n.20','','Estreitamento',1687906800000,27000000,1687906800000,81900000,'Reparação de tampa no passeio',1687906800000,-8.613399,41.14999,360000,1687906800000,420000,205945,'-40314.83710000007,164648.75210000123'
'Outro motivo','Rua de António Cardoso','n.235','','Estreitamento',1687906800000,27000000,1687906800000,81900000,'Aluimento na passeio',1687906800000,-8.641706,41.15633,-60000,1687906800000,60000,206344,'-42686.95390000013,165366.36319999967'
'Avaria de telecomunicações','Rua de Santos Pousada','Nº 79','Groupfix- João Costa','Estreitamento',1687906800000,28380000,1687906800000,31980000,'Abrir CVP C/ policiamento',1687906800000,-8.600399,41.14946,28260000,1687906800000,28500000,205951,'-39223.84339999961,164584.3429'
'Outro motivo','Rua do Ouro','frente a antiga EDP','','Estreitamento',1687906800000,27000000,1687906800000,81000000,'Reparação de injetores na via',1687906800000,-8.639536,41.14845,1860000,1687906800000,1920000,206350,'-42509.927799999656,164490.5203000009'
'Outro motivo','Rua do Niassa','Entre a rua do Quanza e a rua do Zaire','','Estreitamento',1687906800000,27000000,1687906800000,81900000,'Desobstrução de coletores na via com acompanhamento Policial',1687906800000,-8.620068,41.16467,2280000,1687906800000,2760000,205948,'-40865.48379999951,166282.65850000115'
'Avaria de telecomunicações','Rua do Campo Alegre','Nº1111','Visabeira- Bruno Ribeiro','Estreitamento',1687906800000,31620000,1687906800000,36000000,'Abrir CVP c/ policiamento',1687906800000,-8.641511,41.15381,31560000,1687906800000,31620000,205953,'-42672.19930000039,165086.89109999998'
'Outro motivo','Rua do Progresso','c/ R. das Condominhas','','Ocupação do passeio',1687906800000,26100000,1687906800000,81900000,'Passar broca',1687906800000,-8.648636,41.15266,26340000,1687906800000,26400000,205950,'-43271.070199999944,164962.97629999937'
'Outro motivo','Rua de Calouste Gulbenkian','67','','Ocupação do passeio',1687906800000,26100000,1687906800000,81900000,'Verificar ramal aos 30',1687906800000,-8.627558,41.1514,26400000,1687906800000,26640000,206352,'-41502.54490000008,164812.6693999991'
'Outro motivo','Praça de Almeida Garrett','16','ACA/Ferrovial','Ocupação do passeio',1687906800000,25200000,1687906800000,64800000,'',1687906800000,-8.611189,41.14534,24900000,1687906800000,25080000,205949,'-40132.10989999958,164131.53989999933'
'Outro motivo','Rua da Azenha','Nº220','','Estreitamento',1687906800000,29580000,1687906800000,81900000,'Rep. Ramal',1687906800000,-8.612052,41.18137,29520000,1687906800000,29580000,205952,'-40182.50239999972,168133.1812999988'
'Avaria de telecomunicações','Rua de Pinto Bessa','C/ R. do Padre António Vieira','Groupfix- João Costa','Estreitamento',1687906800000,32040000,1687906800000,32640000,'abrir CVP C/ policiamento',1687906800000,-8.58808,41.14933,31980000,1687906800000,32040000,206354,'-38189.74299999972,164564.0507000004'
'Avaria elétrica','Rua da Cerca','Nº 436','','Ocupação do passeio',1687906800000,32280000,1687906800000,81900000,'baixa tensão',1687906800000,-8.67408,41.15354,32220000,1687906800000,32280000,206355,'-45406.2895999998,165073.3369999995'
'Outro motivo','Rua de Cunha  Espinheira','Nº 15','','Ocupação do passeio',1687906800000,32400000,1687906800000,81900000,'Rep. Ramal',1687906800000,-8.591806,41.15895,32460000,1687906800000,32520000,206357,'-38496.93790000021,165634.28769999932'
'Avaria elétrica','Praça do Exército Libertador','Nº 30','','Ocupação do passeio',1687906800000,32400000,1687906800000,81900000,'Baixa Tensão',1687906800000,-8.625061,41.16643,32340000,1687906800000,32400000,206356,'-41283.405399999596,166480.6016000006'
'Avaria de telecomunicações','Rua de Sacadura Cabral','C/ R. de Cedofeita','Visabeira','Estreitamento',1687906800000,32700000,1687906800000,35100000,'Abrir Cvp c/ policiamento',1687906800000,-8.619105,41.15529,32760000,1687906800000,32820000,205954,'-40790.47609999965,165239.88350000055'
'Outro motivo','Praça de D. Filipa de Lencastre','Com a Rua Elisio de Melo','Soltrafego','Estreitamento',1687906800000,34200000,1687906800000,37800000,'Substituição da CV 070 da PSP',1687906800000,-8.612156,41.14797,33660000,1687906800000,34320000,206358,'-40211.72670000042,164424.00850000107'
'Avaria elétrica','Rua da Restauração','nº 292','','Ocupação do passeio',1687906800000,48180000,1687906800000,81900000,'Iluminação Publica',1687906800000,-8.623919,41.14557,48120000,1687906800000,48240000,207961,'-41200.28490000037,164164.32950000116'
'Outro motivo','Rua de Fernandes Tomás','Com Rua D. João IV','Soltrafego','Estreitamento',1687906800000,37800000,1687906800000,41400000,'Substituição da CV 038 PSP',1687906800000,-8.60207,41.14899,37560000,1687906800000,37680000,206762,'-39364.375099999874,164532.7401000002'
'Avaria de telecomunicações','Rua de Cinco de Outubro','Nº 310','CME','Ocupação do passeio',1687906800000,36000000,1687906800000,41400000,'Abrir CVP',1687906800000,-8.631862,41.16118,35940000,1687906800000,36180000,205956,'-41857.561200000375,165900.37379999962'
'Outro motivo','Rua de Pinho Leal','Nº 459','','Ocupação do passeio',1687906800000,35400000,1687906800000,81900000,'Desp. Tomada',1687906800000,-8.671141,41.16379,35340000,1687906800000,35400000,205955,'-45152.505400000075,166210.70610000016'
'Avaria de telecomunicações','Rua de Álvaro Castelões','nº 356','GROUPFIX','Ocupação do passeio',1687906800000,45180000,1687906800000,52380000,'Abrir cvp',1687906800000,-8.603477,41.16675,45180000,1687906800000,45240000,207560,'-39471.80800000025,166505.79179999942'
'Outro motivo','Rua de Santa Catarina','47','','Ocupação do passeio',1687906800000,47700000,1687906800000,81900000,'',1687906800000,-8.607015,41.14664,38820000,1687906800000,47820000,207160,'-39780.892900000305,164273.94229999944'
'Avaria de veículo','Avenida da Associação Empresarial de Portugal','','','Estreitamento',1687906800000,48600000,1687906800000,52200000,'Pesado imobilizado',1687906800000,-8.644171,41.16873,48780000,1687906800000,48840000,208360,'-42885.77850000006,166744.7138999998'
'Aluimento','Rua da Vigorosa','Nº 800','','Estreitamento',1687906800000,46380000,1687906800000,81900000,'',1687906800000,-8.590923,41.16645,46320000,1687906800000,46380000,206764,'-38418.386300000304,166466.77129999865'
'Avaria de telecomunicações','Rua dos Cedros','Nº 100','Groupfix- José Santana','Ocupação do passeio',1687906800000,45840000,1687906800000,53040000,'Abrir CVP',1687906800000,-8.656916,41.17404,45840000,1687906800000,45900000,207561,'-43951.33590000036,167340.26750000028'
'Outro motivo','Largo de António Cálem','','','Ocupação do passeio',1687906800000,34200000,1687906800000,81900000,'Verificar caixa de manobras',1687906800000,-8.653721,41.14839,34560000,1687906800000,34680000,206359,'-43700.78689999971,164490.4991'
'Aluimento','Rua de Timor','n.11','','Estreitamento',1652396400000,27000000,1652396400000,81900000,'Aluimento no passeio',1652310000000,-8.68547,41.16616,60060000,1652310000000,60120000,4733,'-46353.48709999962,166481.04189999966'
'Avaria de CCTV','','PMV12 - Avenida Gustavo Eiffel / Ponte Luiz I ','','',1687906800000,36064000,'','',' ',1687906800000,-8.60959,41.14079,36064000,1687906800000,36064000,206360,'-40000.67499999979,163625.55870000052'
'Avaria de CCTV','','PSP064 - Campo 24 de Agosto / Rua do Duque de Saldanha','','',1687906800000,40727000,'','','Substituição de camara',1687906800000,-8.59832,41.1483,40727000,1687906800000,40727000,206763,'-39049.992899999925,164454.47479999988'
'Outro motivo','Rua de Caldas Xavier','114','','Estreitamento',1687906800000,36600000,1687906800000,81900000,'Reparação de corpo de CI',1687906800000,-8.629319,41.15689,36720000,1687906800000,36840000,206760,'-41646.81809999977,165423.0997000004'
'Avaria de CCTV','','PMV02 - Rua Faria Guimarães / Via Cintura Interna','','',1687906800000,48363000,'','',' ',1687906800000,-8.60521,41.17072,48363000,1687906800000,48363000,207962,'-39614.85039999987,166947.5387000003'
'Outro motivo','Rua da Igreja de Cedofeita','3','','Estreitamento',1687906800000,47700000,1687906800000,81900000,'Visabeira',1687906800000,-8.620718,41.15595,47820000,1687906800000,47880000,207960,'-40925.530600000115,165314.43849999984'
'Avaria de telecomunicações','Rua de Guedes de Azevedo','c/ R. do Bolhão','','Estreitamento',1687906800000,48600000,1687906800000,54000000,'',1687906800000,-8.606841,41.15228,48900000,1687906800000,48960000,208361,'-39762.94620000021,164900.1258999998'
'Outro motivo','Avenida 25 de Abril','n.84','','Estreitamento',1687993200000,27000000,1687993200000,81900000,'Substituição de grelha na zona de estacionamento',1687993200000,-8.581517,41.15608,-120000,1687993200000,300000,211161,'-37634.942400000065,165310.65469999894'
'Rotura de conduta','Rua de Aires de Ornelas','286','','Estacionamento',1687993200000,25200000,1687993200000,81900000,'Rotura de ramal',1687993200000,-8.597543,41.15746,25020000,1687993200000,25080000,210765,'-38979.29420000041,165471.53740000035'
'Outro motivo','Rua da Torrinha','n.156','','Estreitamento',1687993200000,27000000,1687993200000,81900000,'Reparação de crl no passeio',1687993200000,-8.620404,41.15257,1500000,1687993200000,1560000,211162,'-40901.24579999963,164938.44070000038'
'Avaria de CCTV','','PMV03 - Rua Faria Guimarães / Rua do Dr. Pedro Dias','','',1687906800000,52422000,'','',' ',1687906800000,-8.60636,41.16852,52422000,1687906800000,52422000,208761,'-39712.69020000001,166703.73470000012'
'Outro motivo','Rua de Bordeaux','n.206','','Estreitamento',1687993200000,27000000,1687993200000,81900000,'Aluimento na via',1687993200000,-8.645471,41.17864,-720000,1687993200000,-660000,211160,'-42988.37019999971,167846.70380000013'
'Outro motivo','Rua de Pinho Leal','n,459','','Estreitamento',1687993200000,27000000,1687993200000,81900000,'Aluimento no passeio',1687993200000,-8.671124,41.16379,-1320000,1687993200000,-1260000,210760,'-45151.059000000365,166210.2457999997'
'Outro motivo','Rua do Progresso','com condominhas','','Estreitamento',1687993200000,27000000,1687993200000,81900000,'Aluimento no passeio',1687993200000,-8.648646,41.15266,-600000,1687993200000,-540000,210761,'-43271.86019999996,164962.64629999973'
'Avaria elétrica','Viela do Anjo','12','','Ocupação do passeio',1687906800000,59400000,1687906800000,72000000,'',1687906800000,-8.612858,41.14333,59220000,1687906800000,59280000,210360,'-40273.454300000274,163909.04340000084'
'Outro motivo','Rua de Santa Catarina','n,47','','Estreitamento',1687993200000,27000000,1687993200000,81900000,'Retirar sifão no passeio',1687993200000,-8.606961,41.14665,1860000,1687993200000,1920000,210763,'-39776.415799999566,164275.6513999999'
'Anomalia de sinalização luminosa','Praça da República','Rua do Almada','','Ocupação do passeio',1687906800000,54000000,1687906800000,61200000,'',1687906800000,-8.611988,41.15368,54540000,1687906800000,54660000,209561,'-40194.08009999985,165058.19050000096'
'Avaria de CCTV','','PMV11 - Rua de S. Brás / Rua de Damião Góis','','',1687906800000,57932000,'','',' ',1687906800000,-8.60969,41.16141,57932000,1687906800000,57932000,209960,'-39996.48929999961,165915.63539999956'
'Outro motivo','Rua do Cerco do Porto','n.1125','','Estreitamento',1687993200000,27000000,1687993200000,81900000,'Abertura de sonda no passeio',1687993200000,-8.570972,41.15778,1740000,1687993200000,1800000,211164,'-36748.82320000039,165495.6242999991'
'Outro motivo','Rua do Padre António Coutinho','n.41','','Estreitamento',1687993200000,27000000,1687993200000,81900000,'Aluimento no passeio',1687993200000,-8.637334,41.16722,-480000,1687993200000,-240000,210762,'-42312.935700000206,166573.66559999975'
'Avaria de telecomunicações','Largo do Priorado','76','Visabeira','Estreitamento',1687906800000,54000000,1687906800000,56400000,'c/ policiamento',1687906800000,-8.621808,41.15602,54360000,1687906800000,54420000,209560,'-41016.945500000314,165322.93740000023'
'Outro motivo','Rua das Cegonhas','n.50','','Estreitamento',1687993200000,27000000,1687993200000,81900000,'reparação de conduta na via',1687993200000,-8.636494,41.1807,2040000,1687993200000,2160000,211165,'-42233.73319999982,168070.15200000114'
'Outro motivo','Rua do Cunha','n.380','','Estreitamento',1687993200000,27000000,1687993200000,81900000,'Reparação de tampa no passeio',1687993200000,-8.602754,41.16736,1620000,1687993200000,1680000,211163,'-39410.74290000001,166573.5034000001'
'Avaria de telecomunicações','Rua das Flores','151','CME','Ocupação do passeio',1687906800000,52200000,1687906800000,63000000,'',1687906800000,-8.612842,41.14441,52500000,1687906800000,52740000,208762,'-40271.47890000047,164028.84960000016'
'Outro motivo','Rua do Monte Alegre','n.371','','Estreitamento',1687993200000,27000000,1687993200000,81900000,'Abertura de sonda na zona de estacionamento',1687993200000,-8.615518,41.16492,1980000,1687993200000,2040000,210764,'-40483.47979999981,166308.61690000028'
'Rotura de conduta','Rua da Nau Vitória','1019','','Estreitamento',1687993200000,25200000,1687993200000,81900000,'',1687993200000,-8.578587,41.17456,24900000,1687993200000,24960000,211166,'-37378.48830000028,167361.98910000015'
'Aluimento','Travessa de Silva Porto','Com a Rua de Monsanto','','Estacionamento',1687993200000,26100000,1687993200000,81900000,'',1687993200000,-8.616495,41.17181,26400000,1687993200000,26460000,210766,'-40561.22250000002,167073.63480000093'
'Outro motivo','Rua da Azenha','220','','Estreitamento',1687993200000,28800000,1687993200000,81900000,'reparação ramal',1687993200000,-8.612057,41.18137,28860000,1687993200000,28860000,211167,'-40182.94429999968,168133.39589999994'
'Rotura de conduta','Rua do Professor Bento de Jesus Caraça','181','','Ocupação do passeio',1687993200000,30600000,1687993200000,81900000,'',1687993200000,-8.597958,41.16275,31020000,1687993200000,31080000,210770,'-39010.96109999995,166059.12879999905'
'Avaria de iluminação pública','Rua de João Corregedor da Fonseca','111','','Ocupação do passeio',1687993200000,30600000,1687993200000,81900000,'',1687993200000,-8.575492,41.17841,30480000,1687993200000,30540000,210769,'-37116.609299999596,167788.2706000004'
'Avaria de telecomunicações','Rua da Constituição','2688','PDT','Ocupação do passeio',1687993200000,30600000,1687993200000,32400000,'',1687993200000,-8.629706,41.1651,30300000,1687993200000,30480000,210768,'-41674.08200000047,166335.24860000054'
'Outro motivo','Rua da Meditação','40','','Ocupação do passeio',1687993200000,28800000,1687993200000,39600000,'Avaria da Meo',1687993200000,-8.630644,41.1571,28980000,1687993200000,29100000,210767,'-41757.9040999999,165447.0832000001'
'Avaria de telecomunicações','Rua da Lapa','68','groupfix','Estacionamento',1687993200000,31140000,1687993200000,31140000,'c/ policiamento',1687993200000,-8.613185,41.15632,31260000,1687993200000,31380000,210771,'-40292.98510000016,165351.4940000009'
'Outro motivo','Rua de Cunha  Espinheira','15','','Ocupação do passeio',1687993200000,28800000,1687993200000,81900000,'reparação ramal',1687993200000,-8.59215,41.15901,28920000,1687993200000,28980000,211168,'-38525.745099999935,165640.9075000002'
'Avaria de telecomunicações','Praça de Nove de Abril','Nº 201','Wondercom','Ocupação do passeio',1687906800000,52200000,1687906800000,59400000,'abrir CVP',1687906800000,-8.611189,41.17175,52140000,1687906800000,52200000,209161,'-40115.979899999686,167064.91550000035'
'Outro motivo','Rua do Dr. Roberto Frias','c/ R. Dr. Plácido da Costa','','Ocupação do passeio',1687993200000,31800000,1687993200000,81900000,'abertura de sonda',1687993200000,-8.599082,41.17847,31800000,1687993200000,31860000,211172,'-39095.93340000048,167805.26330000005'
'Outro motivo','Avenida de Fontes Pereira de Melo','350','','Ocupação do passeio',1687993200000,31500000,1687993200000,35100000,'Reparação CME da vodafone',1687993200000,-8.650345,41.17827,31380000,1687993200000,31560000,211171,'-43397.594499999635,167807.6524999994'
